ID	event	date
P4	K	2023-12-24
P4	H	2023-12-28
P4	H	2023-12-28
P4	B	2023-12-30
P4	J	2023-12-30
P4	X	2023-12-31
P5	N	2023-01-01
P5	I	2023-01-03
P5	Q	2023-01-03
P5	L	2023-01-06
P5	T	2023-01-09
P5	K	2023-01-14
P5	A	2023-01-15
P5	Z	2023-01-20
P5	O	2023-01-21
P5	M	2023-01-21
P5	X	2023-01-26
P5	B	2023-01-27
P5	O	2023-01-29
P5	K	2023-01-29
P5	Y	2023-01-30
P5	E	2023-01-30
P5	H	2023-02-02
P5	Y	2023-02-03
P5	S	2023-02-04
P5	J	2023-02-05
P5	Z	2023-02-08
P5	L	2023-02-08
P5	G	2023-02-15
P5	B	2023-02-16
P5	N	2023-02-18
P5	W	2023-02-21
P5	K	2023-02-23
P5	W	2023-02-24
P5	S	2023-02-25
P5	T	2023-02-28
P5	F	2023-03-04
P5	K	2023-03-04
P5	S	2023-03-05
P5	T	2023-03-06
P5	X	2023-03-08
P5	T	2023-03-08
P5	G	2023-03-09
P5	H	2023-03-11
P5	I	2023-03-14
P5	Q	2023-03-14
P5	Z	2023-03-15
P5	B	2023-03-18
P5	O	2023-03-19
P5	C	2023-03-19
P5	Z	2023-03-21
P5	T	2023-03-22
P5	M	2023-03-24
P5	J	2023-03-25
P5	X	2023-03-26
P5	E	2023-04-07
P5	K	2023-04-09
P5	K	2023-04-10
P5	Y	2023-04-12
P5	E	2023-04-14
P5	F	2023-04-15
P5	W	2023-04-15
P5	R	2023-04-15
P5	I	2023-04-15
P5	U	2023-04-15
P5	M	2023-04-18
P5	I	2023-04-18
P5	D	2023-04-20
P5	P	2023-04-24
P5	P	2023-04-27
P5	Q	2023-04-28
P5	Z	2023-04-30
P5	X	2023-04-30
P5	P	2023-05-01
P5	R	2023-05-02
P5	J	2023-05-07
P5	Q	2023-05-08
P5	P	2023-05-08
P5	V	2023-05-09
P5	C	2023-05-09
P5	M	2023-05-10
P5	X	2023-05-11
P5	N	2023-05-12
P5	G	2023-05-16
P5	X	2023-05-19
P5	W	2023-05-20
P5	D	2023-05-21
P5	A	2023-05-25
P5	X	2023-05-26
P5	O	2023-05-27
P5	O	2023-05-28
P5	Z	2023-05-31
P5	Q	2023-06-04
P5	S	2023-06-08
P5	D	2023-06-08
P5	P	2023-06-08
P5	F	2023-06-10
P5	U	2023-06-10
P5	A	2023-06-11
P5	X	2023-06-17
P5	O	2023-06-21
P5	R	2023-06-23
P5	H	2023-06-27
P5	U	2023-06-28
P5	A	2023-06-28
P5	C	2023-06-29
P5	G	2023-06-29
P5	U	2023-07-02
P5	J	2023-07-03
P5	N	2023-07-04
P5	I	2023-07-07
P5	V	2023-07-07
P5	I	2023-07-09
P5	Z	2023-07-10
P5	I	2023-07-11
P5	F	2023-07-11
P5	Y	2023-07-12
P5	F	2023-07-12
P5	G	2023-07-14
P5	Z	2023-07-15
P5	Z	2023-07-22
P5	Z	2023-07-25
P5	I	2023-07-25
P5	L	2023-07-28
P5	C	2023-07-31
P5	Y	2023-08-01
P5	Q	2023-08-02
P5	V	2023-08-02
P5	F	2023-08-06
P5	O	2023-08-06
P5	O	2023-08-06
P5	B	2023-08-07
P5	Y	2023-08-13
P5	Z	2023-08-14
P5	K	2023-08-15
P5	J	2023-08-16
P5	W	2023-08-17
P5	U	2023-08-21
P5	D	2023-08-21
P5	X	2023-08-25
P5	R	2023-08-28
P5	U	2023-08-29
P5	Q	2023-09-01
P5	Y	2023-09-02
P5	Y	2023-09-03
P5	O	2023-09-04
P5	L	2023-09-04
P5	V	2023-09-05
P5	W	2023-09-07
P5	J	2023-09-07
P5	Z	2023-09-11
P5	T	2023-09-13
P5	M	2023-09-15
P5	S	2023-09-15
P5	M	2023-09-16
P5	S	2023-09-17
P5	E	2023-09-19
P5	V	2023-09-21
P5	F	2023-09-27
P5	Z	2023-09-28
P5	P	2023-09-28
P5	T	2023-09-29
P5	W	2023-09-29
P5	A	2023-09-29
P5	B	2023-10-03
P5	B	2023-10-03
P5	F	2023-10-05
P5	K	2023-10-07
P5	S	2023-10-08
P5	T	2023-10-10
P5	L	2023-10-15
P5	S	2023-10-15
P5	N	2023-10-17
P5	N	2023-10-18
P5	B	2023-10-21
P5	Z	2023-10-25
P5	B	2023-10-26
P5	Z	2023-10-27
P5	F	2023-10-28
P5	N	2023-10-30
P5	H	2023-11-04
P5	V	2023-11-07
P5	E	2023-11-08
P5	Z	2023-11-09
P5	I	2023-11-10
P5	D	2023-11-11
P5	T	2023-11-14
P5	R	2023-11-15
P5	W	2023-11-15
P5	C	2023-11-17
P5	M	2023-11-19
P5	F	2023-11-20
P5	J	2023-11-21
P5	Q	2023-11-22
P5	S	2023-11-23
P5	Y	2023-11-24
P5	E	2023-11-24
P5	E	2023-11-24
P5	X	2023-11-27
P5	P	2023-11-27
P5	R	2023-11-27
P5	O	2023-11-29
P5	W	2023-12-02
P5	K	2023-12-04
P5	I	2023-12-07
P5	M	2023-12-07
P5	J	2023-12-08
P5	L	2023-12-10
P5	L	2023-12-15
P5	I	2023-12-16
P5	L	2023-12-17
P5	C	2023-12-17
P5	G	2023-12-17
P5	I	2023-12-18
P5	I	2023-12-22
P5	U	2023-12-24
P5	D	2023-12-26
P5	J	2023-12-28
P5	I	2023-12-29
P5	I	2023-12-29
P5	I	2023-12-30
P5	C	2023-12-31
P6	L	2023-01-03
P6	R	2023-01-06
P6	V	2023-01-06
P6	E	2023-01-07
P6	E	2023-01-13
P6	J	2023-01-13
P6	P	2023-01-15
P6	V	2023-01-16
P6	R	2023-01-20
P6	Z	2023-01-28
P6	X	2023-02-01
P6	B	2023-02-02
P6	K	2023-02-02
P6	T	2023-02-03
P6	D	2023-02-03
P6	X	2023-02-03
P6	X	2023-02-03
P6	F	2023-02-03
P6	V	2023-02-05
P6	H	2023-02-08
P6	A	2023-02-08
P6	N	2023-02-10
P6	E	2023-02-20
P6	J	2023-02-22
P6	O	2023-02-23
P6	M	2023-02-23
P6	U	2023-02-26
P6	O	2023-02-27
P6	B	2023-02-27
P6	U	2023-03-02
P6	P	2023-03-04
P6	E	2023-03-05
P6	M	2023-03-06
P6	S	2023-03-07
P6	S	2023-03-08
P6	L	2023-03-10
P6	Q	2023-03-11
P6	F	2023-03-12
P6	C	2023-03-12
P6	G	2023-03-13
P6	D	2023-03-13
P6	G	2023-03-14
P6	S	2023-03-17
P6	O	2023-03-20
P6	Z	2023-03-22
P6	G	2023-03-22
P6	U	2023-03-27
P6	O	2023-03-27
P6	M	2023-03-29
P6	Z	2023-03-29
P6	X	2023-03-31
P6	V	2023-04-01
P6	T	2023-04-02
P6	N	2023-04-05
P6	U	2023-04-08
P6	X	2023-04-12
P6	M	2023-04-14
P6	E	2023-04-14
P6	G	2023-04-17
P6	E	2023-04-17
P6	N	2023-04-19
P6	O	2023-04-20
P6	T	2023-04-21
P6	L	2023-04-21
P6	F	2023-04-21
P6	A	2023-04-22
P6	V	2023-04-22
P6	G	2023-04-24
P6	T	2023-04-25
P6	C	2023-04-27
P6	M	2023-04-27
P6	S	2023-04-28
P6	K	2023-04-30
P6	P	2023-05-02
P6	E	2023-05-03
P6	W	2023-05-03
P6	Y	2023-05-04
P6	E	2023-05-09
P6	A	2023-05-11
P6	K	2023-05-11
P6	L	2023-05-13
P6	N	2023-05-15
P6	G	2023-05-15
P6	C	2023-05-18
P6	L	2023-05-20
P6	G	2023-05-20
P6	S	2023-05-21
P6	Q	2023-05-21
P6	X	2023-05-22
P6	Z	2023-05-23
P6	L	2023-05-24
P6	W	2023-05-25
P6	R	2023-05-26
P6	Y	2023-05-26
P6	I	2023-05-26
P6	E	2023-06-01
P6	L	2023-06-05
P6	R	2023-06-06
P6	C	2023-06-08
P6	R	2023-06-08
P6	B	2023-06-08
P6	C	2023-06-09
P6	E	2023-06-09
P6	M	2023-06-09
P6	D	2023-06-11
P6	F	2023-06-13
P6	I	2023-06-16
P6	Y	2023-06-16
P6	U	2023-06-16
P6	A	2023-06-17
P6	N	2023-06-18
P6	N	2023-06-19
P6	T	2023-06-20
P6	V	2023-06-21
P6	H	2023-06-21
P6	G	2023-06-30
P6	P	2023-07-02
P6	D	2023-07-02
P6	P	2023-07-03
P6	V	2023-07-04
P6	R	2023-07-05
P6	S	2023-07-06
P6	Z	2023-07-09
P6	N	2023-07-10
P6	O	2023-07-15
P6	K	2023-07-18
P6	P	2023-07-19
P6	R	2023-07-21
P6	R	2023-07-23
P6	D	2023-07-25
P6	Z	2023-07-25
P6	G	2023-07-27
P6	Z	2023-07-28
P6	E	2023-07-29
P6	M	2023-07-30
P6	Y	2023-07-31
P6	L	2023-08-05
P6	U	2023-08-05
P6	D	2023-08-08
P6	Y	2023-08-10
P6	C	2023-08-10
P6	S	2023-08-11
P6	V	2023-08-18
P6	J	2023-08-19
P6	S	2023-08-22
P6	O	2023-08-22
P6	C	2023-08-22
P6	U	2023-08-23
P6	S	2023-08-24
P6	Y	2023-08-26
P6	T	2023-08-28
P6	U	2023-08-29
P6	W	2023-08-31
P6	K	2023-09-02
P6	W	2023-09-03
P6	O	2023-09-05
P6	H	2023-09-07
P6	T	2023-09-12
P6	I	2023-09-12
P6	A	2023-09-13
P6	X	2023-09-16
P6	H	2023-09-17
P6	A	2023-09-19
P6	U	2023-09-21
P6	C	2023-09-22
P6	V	2023-09-23
P6	R	2023-09-28
P6	D	2023-09-29
P6	K	2023-10-01
P6	O	2023-10-03
P6	P	2023-10-04
P6	J	2023-10-05
P6	B	2023-10-07
P6	I	2023-10-08
P6	J	2023-10-12
P6	X	2023-10-15
P6	R	2023-10-16
P6	T	2023-10-17
P6	C	2023-10-20
P6	S	2023-10-20
P6	Q	2023-10-21
P6	F	2023-10-22
P6	W	2023-10-22
P6	H	2023-10-22
P6	F	2023-10-26
P6	L	2023-10-27
P6	A	2023-10-27
P6	M	2023-10-30
P6	E	2023-11-01
P6	W	2023-11-01
P6	O	2023-11-04
P6	W	2023-11-05
P6	V	2023-11-05
P6	I	2023-11-06
P6	E	2023-11-07
P6	S	2023-11-10
P6	M	2023-11-10
P6	W	2023-11-11
P6	B	2023-11-14
P6	V	2023-11-14
P6	S	2023-11-16
P6	W	2023-11-20
P6	P	2023-11-21
P6	I	2023-11-22
P6	D	2023-11-26
P6	I	2023-11-28
P6	T	2023-11-28
P6	C	2023-12-07
P6	I	2023-12-10
P6	V	2023-12-11
P6	X	2023-12-11
P6	Y	2023-12-13
P6	Z	2023-12-16
P6	M	2023-12-18
P6	S	2023-12-19
P6	R	2023-12-20
P6	A	2023-12-20
P6	L	2023-12-21
P6	A	2023-12-22
P6	C	2023-12-22
P6	O	2023-12-23
P6	Z	2023-12-23
P6	W	2023-12-24
P6	G	2023-12-28
P6	D	2023-12-29
P6	Y	2023-12-30
P6	M	2023-12-31
P6	F	2023-12-31
P7	T	2023-01-09
P7	Y	2023-01-11
P7	T	2023-01-13
P7	M	2023-01-13
P7	N	2023-01-13
P7	C	2023-01-14
P7	Z	2023-01-14
P7	F	2023-01-15
P7	K	2023-01-16
P7	Z	2023-01-20
P7	Z	2023-01-21
P7	E	2023-01-23
P7	F	2023-01-26
P7	G	2023-01-28
P7	L	2023-01-28
P7	R	2023-01-28
P7	C	2023-01-28
P7	F	2023-01-29
P7	E	2023-01-29
P7	E	2023-02-01
P7	L	2023-02-04
P7	M	2023-02-06
P7	Z	2023-02-08
P7	V	2023-02-11
P7	K	2023-02-15
P7	E	2023-02-15
P7	X	2023-02-17
P7	Y	2023-02-21
P7	S	2023-02-23
P7	E	2023-02-24
P7	N	2023-03-01
P7	Z	2023-03-04
P7	U	2023-03-04
P7	N	2023-03-06
P7	O	2023-03-06
P7	G	2023-03-07
P7	K	2023-03-07
P7	J	2023-03-10
P7	L	2023-03-14
P7	K	2023-03-15
P7	F	2023-03-16
P7	Y	2023-03-19
P7	T	2023-03-22
P7	Z	2023-03-25
P7	E	2023-03-27
P7	A	2023-03-28
P7	I	2023-03-29
P7	R	2023-03-30
P7	K	2023-03-31
P7	I	2023-04-01
P7	H	2023-04-01
P7	K	2023-04-01
P7	Q	2023-04-02
P7	D	2023-04-02
P7	H	2023-04-07
P7	I	2023-04-08
P7	P	2023-04-10
P7	H	2023-04-10
P7	N	2023-04-13
P7	F	2023-04-15
P7	L	2023-04-15
P7	C	2023-04-16
P7	B	2023-04-21
P7	K	2023-04-22
P7	A	2023-04-26
P7	I	2023-04-28
P7	X	2023-05-01
P7	X	2023-05-02
P7	V	2023-05-02
P7	Q	2023-05-04
P7	M	2023-05-04
P7	F	2023-05-05
P7	U	2023-05-06
P7	U	2023-05-06
P7	M	2023-05-06
P7	O	2023-05-07
P7	Y	2023-05-08
P7	P	2023-05-10
P7	D	2023-05-11
P7	C	2023-05-16
P7	S	2023-05-21
P7	U	2023-05-24
P7	I	2023-05-24
P7	K	2023-05-26
P7	V	2023-05-26
P7	O	2023-05-29
P7	N	2023-06-01
P7	C	2023-06-03
P7	O	2023-06-05
P7	L	2023-06-06
P7	L	2023-06-06
P7	Y	2023-06-09
P7	G	2023-06-09
P7	R	2023-06-11
P7	X	2023-06-13
P7	C	2023-06-14
P7	P	2023-06-14
P7	U	2023-06-17
P7	J	2023-06-18
P7	C	2023-06-20
P7	N	2023-06-23
P7	X	2023-06-27
P7	Z	2023-06-28
P7	A	2023-06-28
P7	D	2023-06-28
P7	I	2023-07-02
P7	I	2023-07-04
P7	D	2023-07-09
P7	P	2023-07-13
P7	A	2023-07-16
P7	R	2023-07-16
P7	Y	2023-07-16
P7	A	2023-07-16
P7	P	2023-07-24
P7	C	2023-07-25
P7	Z	2023-07-25
P7	F	2023-07-25
P7	M	2023-07-26
P7	J	2023-07-28
P7	R	2023-08-03
P7	J	2023-08-08
P7	Z	2023-08-09
P7	B	2023-08-09
P7	A	2023-08-13
P7	E	2023-08-13
P7	M	2023-08-14
P7	G	2023-08-14
P7	E	2023-08-17
P7	Z	2023-08-18
P7	F	2023-08-21
P7	P	2023-08-24
P7	Y	2023-08-25
P7	W	2023-08-28
P7	L	2023-08-29
P7	L	2023-08-29
P7	Q	2023-08-31
P7	F	2023-09-05
P7	A	2023-09-07
P7	U	2023-09-07
P7	Q	2023-09-09
P7	M	2023-09-10
P7	F	2023-09-12
P7	L	2023-09-15
P7	L	2023-09-16
P7	F	2023-09-16
P7	V	2023-09-17
P7	C	2023-09-22
P7	V	2023-09-23
P7	G	2023-09-23
P7	P	2023-09-23
P7	W	2023-09-26
P7	N	2023-09-29
P7	U	2023-09-29
P7	X	2023-09-30
P7	R	2023-10-03
P7	Q	2023-10-03
P7	F	2023-10-04
P7	B	2023-10-05
P7	C	2023-10-06
P7	R	2023-10-07
P7	L	2023-10-07
P7	E	2023-10-07
P7	M	2023-10-08
P7	Z	2023-10-11
P7	J	2023-10-12
P7	X	2023-10-16
P7	U	2023-10-17
P7	Q	2023-10-19
P7	E	2023-10-23
P7	Q	2023-10-25
P7	H	2023-10-25
P7	P	2023-10-26
P7	B	2023-10-28
P7	X	2023-10-29
P7	X	2023-10-29
P7	R	2023-11-03
P7	R	2023-11-05
P7	F	2023-11-14
P7	Q	2023-11-16
P7	G	2023-11-18
P7	R	2023-11-20
P7	M	2023-11-29
P7	Y	2023-12-02
P7	O	2023-12-05
P7	N	2023-12-06
P7	L	2023-12-06
P7	Z	2023-12-07
P7	M	2023-12-09
P7	L	2023-12-09
P7	F	2023-12-10
P7	S	2023-12-12
P7	H	2023-12-14
P7	G	2023-12-15
P7	O	2023-12-16
P7	O	2023-12-16
P7	C	2023-12-21
P7	H	2023-12-22
P7	E	2023-12-24
P7	Y	2023-12-24
P7	B	2023-12-26
P7	G	2023-12-27
P7	K	2023-12-28
P7	L	2023-12-29
P7	G	2023-12-29
P7	L	2023-12-31
P7	S	2023-12-31
P8	T	2023-01-04
P8	D	2023-01-06
P8	F	2023-01-06
P8	B	2023-01-08
P8	H	2023-01-13
P8	B	2023-01-13
P8	Q	2023-01-14
P8	X	2023-01-15
P8	L	2023-01-17
P8	Z	2023-01-17
P8	G	2023-01-19
P8	A	2023-01-19
P8	N	2023-01-20
P8	X	2023-01-24
P8	W	2023-01-25
P8	K	2023-01-26
P8	R	2023-01-26
P8	J	2023-01-26
P8	C	2023-01-29
P8	S	2023-01-29
P8	N	2023-01-30
P8	A	2023-01-31
P8	E	2023-01-31
P8	Q	2023-02-03
P8	Q	2023-02-03
P8	V	2023-02-06
P8	X	2023-02-08
P8	F	2023-02-10
P8	Y	2023-02-10
P8	J	2023-02-11
P8	O	2023-02-14
P8	V	2023-02-14
P8	Z	2023-02-15
P8	O	2023-02-15
P8	H	2023-02-15
P8	C	2023-02-15
P8	U	2023-02-19
P8	U	2023-02-23
P8	S	2023-02-25
P8	O	2023-02-26
P8	W	2023-02-26
P8	F	2023-03-01
P8	H	2023-03-03
P8	L	2023-03-03
P8	Z	2023-03-04
P8	E	2023-03-05
P8	I	2023-03-05
P8	Y	2023-03-10
P8	P	2023-03-12
P8	N	2023-03-16
P8	M	2023-03-16
P8	I	2023-03-20
P8	M	2023-03-20
P8	K	2023-03-21
P8	K	2023-03-22
P8	K	2023-03-23
P8	Y	2023-04-01
P8	D	2023-04-02
P8	C	2023-04-04
P8	K	2023-04-06
P8	O	2023-04-07
P8	Z	2023-04-07
P8	R	2023-04-09
P8	L	2023-04-11
P8	J	2023-04-11
P8	Y	2023-04-12
P8	R	2023-04-12
P8	I	2023-04-12
P8	J	2023-04-16
P8	L	2023-04-16
P8	R	2023-04-16
P8	D	2023-04-17
P8	Q	2023-04-18
P8	G	2023-04-19
P8	B	2023-04-20
P8	B	2023-04-24
P8	U	2023-04-28
P8	Z	2023-04-30
P8	S	2023-05-01
P8	T	2023-05-03
P8	J	2023-05-03
P8	Y	2023-05-06
P8	J	2023-05-07
P8	A	2023-05-07
P8	B	2023-05-09
P8	U	2023-05-11
P8	A	2023-05-14
P8	W	2023-05-14
P8	E	2023-05-17
P8	P	2023-05-18
P8	Y	2023-05-18
P8	U	2023-05-23
P8	E	2023-05-23
P8	S	2023-05-25
P8	W	2023-05-26
P8	E	2023-05-27
P8	U	2023-05-28
P8	T	2023-05-29
P8	A	2023-05-29
P8	A	2023-05-31
P8	D	2023-06-01
P8	W	2023-06-03
P8	C	2023-06-04
P8	Y	2023-06-06
P8	H	2023-06-10
P8	B	2023-06-10
P8	Q	2023-06-12
P8	B	2023-06-13
P8	U	2023-06-13
P8	L	2023-06-14
P8	Y	2023-06-14
P8	A	2023-06-15
P8	F	2023-06-15
P8	Z	2023-06-15
P8	P	2023-06-15
P8	E	2023-06-21
P8	P	2023-06-23
P8	L	2023-06-24
P8	R	2023-06-24
P8	N	2023-06-26
P8	X	2023-06-28
P8	P	2023-06-28
P8	H	2023-06-29
P8	M	2023-07-06
P8	Q	2023-07-07
P8	M	2023-07-12
P8	D	2023-07-13
P8	V	2023-07-13
P8	L	2023-07-14
P8	W	2023-07-16
P8	O	2023-07-18
P8	M	2023-07-19
P8	G	2023-07-19
P8	I	2023-07-19
P8	R	2023-07-20
P8	V	2023-07-21
P8	U	2023-07-22
P8	M	2023-07-30
P8	O	2023-07-31
P8	O	2023-08-01
P8	T	2023-08-03
P8	F	2023-08-05
P8	S	2023-08-07
P8	S	2023-08-07
P8	V	2023-08-08
P8	E	2023-08-10
P8	H	2023-08-10
P8	P	2023-08-17
P8	T	2023-08-18
P8	D	2023-08-22
P8	H	2023-08-22
P8	G	2023-08-24
P8	Y	2023-08-25
P8	J	2023-08-28
P8	Y	2023-08-28
P8	M	2023-08-28
P8	K	2023-08-31
P8	A	2023-09-02
P8	F	2023-09-02
P8	E	2023-09-05
P8	N	2023-09-08
P8	P	2023-09-10
P8	K	2023-09-10
P8	G	2023-09-15
P8	M	2023-09-16
P8	X	2023-09-16
P8	N	2023-09-18
P8	B	2023-09-18
P8	K	2023-09-20
P8	N	2023-09-21
P8	S	2023-09-22
P8	P	2023-09-25
P8	F	2023-09-25
P8	I	2023-09-26
P8	M	2023-09-26
P8	N	2023-09-29
P8	S	2023-09-29
P8	E	2023-09-30
P8	F	2023-10-02
P8	M	2023-10-03
P8	O	2023-10-04
P8	R	2023-10-05
P8	L	2023-10-11
P8	C	2023-10-16
P8	I	2023-10-19
P8	J	2023-10-20
P8	B	2023-10-23
P8	S	2023-10-26
P8	B	2023-10-26
P8	Q	2023-10-28
P8	X	2023-10-29
P8	M	2023-10-31
P8	N	2023-11-02
P8	Z	2023-11-04
P8	I	2023-11-04
P8	A	2023-11-09
P8	Q	2023-11-11
P8	V	2023-11-11
P8	E	2023-11-13
P8	R	2023-11-17
P8	L	2023-11-17
P8	U	2023-11-18
P8	F	2023-11-19
P8	E	2023-11-19
P8	R	2023-11-21
P8	V	2023-11-22
P8	R	2023-11-26
P8	J	2023-11-30
P8	V	2023-12-03
P8	L	2023-12-03
P8	I	2023-12-03
P8	C	2023-12-03
P8	O	2023-12-04
P8	N	2023-12-05
P8	C	2023-12-05
P8	Q	2023-12-05
P8	K	2023-12-06
P8	A	2023-12-08
P8	C	2023-12-08
P8	T	2023-12-08
P8	E	2023-12-09
P8	D	2023-12-09
P8	R	2023-12-12
P8	D	2023-12-13
P8	H	2023-12-14
P8	R	2023-12-15
P8	L	2023-12-15
P8	X	2023-12-17
P8	N	2023-12-18
P8	Y	2023-12-19
P8	E	2023-12-20
P8	C	2023-12-21
P8	N	2023-12-25
P8	R	2023-12-26
P8	Y	2023-12-27
P8	B	2023-12-28
P8	M	2023-12-28
P9	J	2023-01-01
P9	C	2023-01-02
P9	K	2023-01-03
P9	O	2023-01-05
P9	Z	2023-01-06
P9	L	2023-01-10
P9	W	2023-01-11
P9	B	2023-01-13
P9	Q	2023-01-16
P9	F	2023-01-18
P9	M	2023-01-19
P9	I	2023-01-19
P9	F	2023-01-20
P9	M	2023-01-21
P9	W	2023-01-22
P9	N	2023-01-24
P9	O	2023-01-25
P9	R	2023-01-26
P9	D	2023-02-02
P9	G	2023-02-04
P9	Q	2023-02-08
P9	N	2023-02-08
P9	W	2023-02-09
P9	E	2023-02-09
P9	F	2023-02-10
P9	V	2023-02-11
P9	I	2023-02-12
P9	D	2023-02-12
P9	W	2023-02-17
P9	A	2023-02-21
P9	T	2023-02-24
P9	R	2023-02-24
P9	Q	2023-02-27
P9	L	2023-03-06
P9	T	2023-03-06
P9	M	2023-03-11
P9	J	2023-03-12
P9	P	2023-03-13
P9	Z	2023-03-14
P9	W	2023-03-15
P9	N	2023-03-17
P9	C	2023-03-18
P9	C	2023-03-19
P9	C	2023-03-20
P9	X	2023-03-21
P9	Y	2023-03-23
P9	C	2023-03-26
P9	P	2023-03-28
P9	K	2023-03-30
P9	S	2023-03-30
P9	X	2023-03-31
P9	R	2023-04-03
P9	V	2023-04-03
P9	R	2023-04-03
P9	T	2023-04-04
P9	W	2023-04-05
P9	C	2023-04-06
P9	I	2023-04-07
P9	X	2023-04-10
P9	A	2023-04-11
P9	D	2023-04-11
P9	A	2023-04-12
P9	S	2023-04-14
P9	D	2023-04-19
P9	N	2023-04-20
P9	A	2023-04-26
P9	G	2023-04-30
P9	O	2023-05-01
P9	P	2023-05-05
P9	W	2023-05-06
P9	O	2023-05-06
P9	U	2023-05-07
P9	A	2023-05-08
P9	V	2023-05-11
P9	F	2023-05-12
P9	O	2023-05-12
P9	E	2023-05-13
P9	H	2023-05-17
P9	S	2023-05-19
P9	H	2023-05-21
P9	U	2023-05-21
P9	B	2023-05-27
P9	V	2023-05-28
P9	M	2023-05-31
P9	C	2023-06-01
P9	Z	2023-06-03
P9	E	2023-06-03
P9	H	2023-06-04
P9	Z	2023-06-05
P9	F	2023-06-06
P9	L	2023-06-07
P9	V	2023-06-08
P9	J	2023-06-09
P9	Q	2023-06-11
P9	H	2023-06-13
P9	T	2023-06-13
P9	E	2023-06-14
P9	X	2023-06-18
P9	S	2023-06-24
P9	Y	2023-06-27
P9	T	2023-06-27
P9	U	2023-06-28
P9	D	2023-06-29
P9	I	2023-06-30
P9	L	2023-06-30
P9	K	2023-06-30
P9	Y	2023-07-01
P9	V	2023-07-02
P9	Q	2023-07-05
P9	E	2023-07-08
P9	R	2023-07-08
P9	A	2023-07-09
P9	H	2023-07-11
P9	B	2023-07-14
P9	D	2023-07-17
P9	Y	2023-07-17
P9	K	2023-07-19
P9	F	2023-07-20
P9	P	2023-07-20
P9	X	2023-07-27
P9	C	2023-07-29
P9	S	2023-07-31
P9	M	2023-08-04
P9	H	2023-08-07
P9	F	2023-08-08
P9	D	2023-08-08
P9	Z	2023-08-11
P9	R	2023-08-12
P9	H	2023-08-14
P9	W	2023-08-15
P9	X	2023-08-23
P9	R	2023-08-24
P9	A	2023-08-25
P9	O	2023-08-31
P9	N	2023-09-04
P9	T	2023-09-07
P9	L	2023-09-08
P9	P	2023-09-11
P9	W	2023-09-11
P9	G	2023-09-11
P9	Q	2023-09-12
P9	X	2023-09-12
P9	U	2023-09-13
P9	S	2023-09-13
P9	Z	2023-09-16
P9	E	2023-09-17
P9	F	2023-09-18
P9	F	2023-09-19
P9	F	2023-09-19
P9	C	2023-09-20
P9	X	2023-09-21
P9	T	2023-09-27
P9	E	2023-09-29
P9	P	2023-10-02
P9	Z	2023-10-08
P9	V	2023-10-09
P9	S	2023-10-10
P9	O	2023-10-10
P9	P	2023-10-13
P9	L	2023-10-13
P9	Q	2023-10-13
P9	T	2023-10-14
P9	Q	2023-10-17
P9	P	2023-10-18
P9	V	2023-10-18
P9	R	2023-10-18
P9	J	2023-10-18
P9	P	2023-10-19
P9	Q	2023-10-19
P9	G	2023-10-20
P9	X	2023-10-20
P9	H	2023-10-24
P9	W	2023-10-29
P9	A	2023-10-29
P9	U	2023-10-31
P9	F	2023-11-01
P9	C	2023-11-01
P9	J	2023-11-04
P9	V	2023-11-04
P9	Y	2023-11-05
P9	I	2023-11-06
P9	H	2023-11-06
P9	G	2023-11-08
P9	K	2023-11-08
P9	H	2023-11-10
P9	X	2023-11-10
P9	K	2023-11-10
P9	C	2023-11-15
P9	N	2023-11-16
P9	A	2023-11-16
P9	H	2023-11-20
P9	B	2023-11-25
P9	L	2023-11-26
P9	J	2023-11-28
P9	L	2023-11-30
P9	D	2023-12-01
P9	T	2023-12-01
P9	R	2023-12-03
P9	X	2023-12-04
P9	V	2023-12-05
P9	E	2023-12-06
P9	R	2023-12-08
P9	O	2023-12-13
P9	Y	2023-12-15
P9	P	2023-12-17
P9	V	2023-12-18
P9	Q	2023-12-18
P9	H	2023-12-20
P9	F	2023-12-23
P9	N	2023-12-23
P9	D	2023-12-25
P9	F	2023-12-29
P9	V	2023-12-30
